no,date,Temperature,Humidity,CO2
3385,2009-05-07 0:00,19.89,18.89,433
3386,2009-05-08 0:00,19.89,18.89,439
3387,2009-05-09 0:00,19.89,18.945,442.5
3388,2009-05-10 0:00,19.89,18.89,440.5
3389,2009-05-11 0:00,19.89,18.89,439
3390,2009-05-12 0:00,19.89,18.89,433
3391,2009-05-13 0:00,19.89,18.96333333,431.6666667
3392,2009-05-14 0:00,19.89,19,433
3393,2009-05-15 0:00,19.89,19,434
3394,2009-05-16 0:00,19.89,18.89,437
3395,2009-05-17 0:00,19.89,18.945,439.5
3396,2009-05-18 0:00,19.89,19,438
3397,2009-05-19 0:00,19.89,18.89,439
3398,2009-05-20 0:00,19.89,19,440.6666667
3399,2009-05-21 0:00,19.89,18.945,438
3400,2009-05-22 0:00,19.89,18.89,438
3401,2009-05-23 0:00,19.89,18.89,437
3402,2009-05-24 0:00,19.89,18.945,441
3403,2009-05-25 0:00,19.89,18.89,437
3404,2009-05-26 0:00,19.89,18.89,439
3405,2009-05-27 0:00,19.89,18.89,437
3406,2009-05-28 0:00,19.89,18.89,437
3407,2009-05-29 0:00,19.89,18.89,436
3408,2009-05-30 0:00,19.89,18.945,436
3409,2009-05-31 0:00,19.89,18.89,431
3410,2009-06-01 0:00,19.89,18.89,437
3411,2009-06-02 0:00,19.89,19,442.5
3412,2009-06-03 0:00,19.89,18.89,443
3413,2009-06-04 0:00,19.89,19,443
3414,2009-06-05 0:00,19.89,19,441
3415,2009-06-06 0:00,19.89,19,440.5
3416,2009-06-07 0:00,19.89,19,441.5
3417,2009-06-08 0:00,19.89,19,442.5
3418,2009-06-09 0:00,19.89,19.05,445
3419,2009-06-10 0:00,19.89,19.05,442.5
3420,2009-06-11 0:00,19.79,19,443
3421,2009-06-12 0:00,19.89,19.05,442.5
3422,2009-06-13 0:00,19.89,19.05,441
3423,2009-06-14 0:00,19.89,19.1,433
3424,2009-06-15 0:00,19.79,19,435
3425,2009-06-16 0:00,19.89,19,434
3426,2009-06-17 0:00,19.89,19,438.5
3427,2009-06-18 0:00,19.89,19,437.3333333
3428,2009-06-19 0:00,19.89,19,435
3429,2009-06-20 0:00,19.84,19,437
3430,2009-06-21 0:00,19.79,19,437
3431,2009-06-22 0:00,19.79,19,434.5
3432,2009-06-23 0:00,19.79,19,436
3433,2009-06-24 0:00,19.79,19,441.3333333
3434,2009-06-25 0:00,19.79,19,435
3435,2009-06-26 0:00,19.79,19,430.5
3436,2009-06-27 0:00,19.89,19.05,436.5
3437,2009-06-28 0:00,19.84,19,442.5
3438,2009-06-29 0:00,19.85666667,19.06666667,442.3333333
3439,2009-06-30 0:00,19.79,19,443
3440,2009-07-01 0:00,19.79,19,441.5
3441,2009-07-02 0:00,19.79,19,443
3442,2009-07-03 0:00,19.84,19.1,436
3443,2009-07-04 0:00,19.79,19.1,435
3444,2009-07-05 0:00,19.84,19.1,437
3445,2009-07-06 0:00,19.79,19.05,441
3446,2009-07-07 0:00,19.79,19.1,442
3447,2009-07-08 0:00,19.79,19.1,438.5
3448,2009-07-09 0:00,19.79,19.1,436.5
3449,2009-07-10 0:00,19.79,19.1,440
3450,2009-07-11 0:00,19.89,19.1,439
3451,2009-07-12 0:00,19.79,19.1,439
3452,2009-07-13 0:00,19.79,19.1,436
3453,2009-07-14 0:00,19.79,19.1,436
3454,2009-07-15 0:00,19.79,19.1,438.25
3455,2009-07-16 0:00,19.79,19.1,440.5
3456,2009-07-17 0:00,19.79,19.16666667,440.25
3457,2009-07-18 0:00,19.79,19.1,443
3458,2009-07-19 0:00,19.84,19.2,439.5
3459,2009-07-20 0:00,19.79,19.15,440
3460,2009-07-21 0:00,19.79,19.15,438.5
3461,2009-07-22 0:00,19.79,19.1,438
3462,2009-07-23 0:00,19.79,19.2,434
3463,2009-07-24 0:00,19.745,19.2,438.6666667
3464,2009-07-25 0:00,19.79,19.2,436
3465,2009-07-26 0:00,19.79,19.2,440.5
3466,2009-07-27 0:00,19.79,19.2,442.3333333
3467,2009-07-28 0:00,19.79,19.2,441.5
3468,2009-07-29 0:00,19.79,19.2,440
3469,2009-07-30 0:00,19.79,19.2,438
3470,2009-07-31 0:00,19.79,19.2,437.3333333
3471,2009-08-01 0:00,19.79,19.2,443
3472,2009-08-02 0:00,19.79,19.2,437
3473,2009-08-03 0:00,19.79,19.2,435
3474,2009-08-04 0:00,19.79,19.245,436
3475,2009-08-05 0:00,19.79,19.2,440
3476,2009-08-06 0:00,19.79,19.2,441.75
3477,2009-08-07 0:00,19.79,19.245,445
3478,2009-08-08 0:00,19.79,19.245,440
3479,2009-08-09 0:00,19.79,19.245,437.5
3480,2009-08-10 0:00,19.79,19.29,440
3481,2009-08-11 0:00,19.79,19.29,438.5
3482,2009-08-12 0:00,19.79,19.2,438
3483,2009-08-13 0:00,19.79,19.29,439.5
3484,2009-08-14 0:00,19.79,19.29,440
3485,2009-08-15 0:00,19.79,19.29,441
3486,2009-08-16 0:00,19.79,19.29,441
3487,2009-08-17 0:00,19.79,19.29,437.5
3488,2009-08-18 0:00,19.79,19.29,439
3489,2009-08-19 0:00,19.79,19.29,438
3490,2009-08-20 0:00,19.79,19.29,448
3491,2009-08-21 0:00,19.79,19.29,441
3492,2009-08-22 0:00,19.79,19.29,443
3493,2009-08-23 0:00,19.79,19.29,442
3494,2009-08-24 0:00,19.79,19.29,439
3495,2009-08-25 0:00,19.79,19.29,439.5
3496,2009-08-26 0:00,19.79,19.29,438.5
3497,2009-08-27 0:00,19.79,19.35666667,438.6666667
3498,2009-08-28 0:00,19.79,19.29,443
3499,2009-08-29 0:00,19.79,19.29,436
3500,2009-08-30 0:00,19.79,19.29,442
3501,2009-08-31 0:00,19.79,19.29,440
3502,2009-09-01 0:00,19.79,19.29,439
3503,2009-09-02 0:00,19.79,19.29,442.3333333
3504,2009-09-03 0:00,19.79,19.39,441.5
3505,2009-09-04 0:00,19.79,19.29,446.5
3506,2009-09-05 0:00,19.79,19.29,450
3507,2009-09-06 0:00,19.84,19.29,444
3508,2009-09-07 0:00,19.79,19.29,442
3509,2009-09-08 0:00,19.79,19.29,440
3510,2009-09-09 0:00,19.79,19.29,441
3511,2009-09-10 0:00,19.79,19.29,442
3512,2009-09-11 0:00,19.79,19.29,441
3513,2009-09-12 0:00,19.79,19.29,441
3514,2009-09-13 0:00,19.79,19.32333333,441.3333333
3515,2009-09-14 0:00,19.79,19.39,439
3516,2009-09-15 0:00,19.79,19.34,439.5
3517,2009-09-16 0:00,19.79,19.39,442
3518,2009-09-17 0:00,19.79,19.29,443
3519,2009-09-18 0:00,19.79,19.29,439.5
3520,2009-09-19 0:00,19.79,19.29,441
3521,2009-09-20 0:00,19.79,19.29,441
3522,2009-09-21 0:00,19.79,19.29,443.3333333
3523,2009-09-22 0:00,19.79,19.29,443
3524,2009-09-23 0:00,19.79,19.29,445.5
3525,2009-09-24 0:00,19.79,19.29,446
3526,2009-09-25 0:00,19.79,19.29,442
3527,2009-09-26 0:00,19.79,19.29,442.5
3528,2009-09-27 0:00,19.79,19.29,440
3529,2009-09-28 0:00,19.79,19.29,441.5
3530,2009-09-29 0:00,19.79,19.29,443
3531,2009-09-30 0:00,19.79,19.29,443
3532,2009-10-01 0:00,19.79,19.35666667,441.6666667
3533,2009-10-02 0:00,19.79,19.29,442
3534,2009-10-03 0:00,19.79,19.32333333,446.3333333
3535,2009-10-04 0:00,19.79,19.29,440.5
3536,2009-10-05 0:00,19.745,19.34,437.5
3537,2009-10-06 0:00,19.79,19.34,442.5
3538,2009-10-07 0:00,19.79,19.39,442
3539,2009-10-08 0:00,19.7,19.39,439
3540,2009-10-09 0:00,19.7,19.39,437
3541,2009-10-10 0:00,19.745,19.39,439
3542,2009-10-11 0:00,19.79,19.39,441
3543,2009-10-12 0:00,19.79,19.39,446
3544,2009-10-13 0:00,19.745,19.39,443
3545,2009-10-14 0:00,19.745,19.39,441
3546,2009-10-15 0:00,19.79,19.39,443
3547,2009-10-16 0:00,19.79,19.39,439
3548,2009-10-17 0:00,19.7,19.39,441.5
3549,2009-10-18 0:00,19.76,19.39,440.6666667
3550,2009-10-19 0:00,19.73,19.39,444
3551,2009-10-20 0:00,19.745,19.39,442
3552,2009-10-21 0:00,19.7,19.39,441
3553,2009-10-22 0:00,19.7225,19.39,448.5
3554,2009-10-23 0:00,19.7,19.39,445
3555,2009-10-24 0:00,19.745,19.39,442
3556,2009-10-25 0:00,19.79,19.39,444.5
3557,2009-10-26 0:00,19.73,19.39,444.6666667
3558,2009-10-27 0:00,19.79,19.39,445
3559,2009-10-28 0:00,19.79,19.39,445
3560,2009-10-29 0:00,19.79,19.34,445.5
3561,2009-10-30 0:00,19.79,19.39,444
3562,2009-10-31 0:00,19.79,19.29,443.5
3563,2009-11-01 0:00,19.79,19.315,446
3564,2009-11-02 0:00,19.745,19.34,446
3565,2009-11-03 0:00,19.7,19.29,447
3566,2009-11-04 0:00,19.745,19.29,444.5
3567,2009-11-05 0:00,19.79,19.29,437.5
3568,2009-11-06 0:00,19.79,19.29,435.5
3569,2009-11-07 0:00,19.745,19.29,443
3570,2009-11-08 0:00,19.79,19.29,446
3571,2009-11-09 0:00,19.745,19.29,440.5
3572,2009-11-10 0:00,19.79,19.29,439.5
3573,2009-11-11 0:00,19.7,19.29,444.5
3574,2009-11-12 0:00,19.7675,19.29,444.25
3575,2009-11-13 0:00,19.79,19.29,446
3576,2009-11-14 0:00,19.79,19.29,442
3577,2009-11-15 0:00,19.745,19.29,443
3578,2009-11-16 0:00,19.7,19.34,443
3579,2009-11-17 0:00,19.745,19.34,443.5
3580,2009-11-18 0:00,19.745,19.29,441.5
3581,2009-11-19 0:00,19.79,19.29,439
3582,2009-11-20 0:00,19.79,19.29,437
3583,2009-11-21 0:00,19.79,19.29,442.6666667
3584,2009-11-22 0:00,19.79,19.29,442
3585,2009-11-23 0:00,19.79,19.29,438.5
3586,2009-11-24 0:00,19.79,19.29,437
3587,2009-11-25 0:00,19.79,19.29,440
3588,2009-11-26 0:00,19.79,19.26,444.5
3589,2009-11-27 0:00,19.79,19.29,438.6666667
3590,2009-11-28 0:00,19.79,19.2,438
3591,2009-11-29 0:00,19.79,19.2,437
3592,2009-11-30 0:00,19.79,19.2,444
3593,2009-12-01 0:00,19.79,19.2,444
3594,2009-12-02 0:00,19.79,19.2,443
3595,2009-12-03 0:00,19.79,19.245,444
3596,2009-12-04 0:00,19.76,19.26,442.3333333
3597,2009-12-05 0:00,19.79,19.29,442
3598,2009-12-06 0:00,19.76,19.29,444.6666667
3599,2009-12-07 0:00,19.79,19.29,443
3600,2009-12-08 0:00,19.745,19.29,443.5
3601,2009-12-09 0:00,19.79,19.29,444
3602,2009-12-10 0:00,19.745,19.29,441
3603,2009-12-11 0:00,19.73,19.32333333,441.75
3604,2009-12-12 0:00,19.745,19.34,445.5
3605,2009-12-13 0:00,19.7,19.34,442
3606,2009-12-14 0:00,19.7,19.39,441
3607,2009-12-15 0:00,19.7,19.39,448
3608,2009-12-16 0:00,19.7,19.39,443
3609,2009-12-17 0:00,19.7,19.39,442
3610,2009-12-18 0:00,19.745,19.39,443
3611,2009-12-19 0:00,19.7,19.39,446
3612,2009-12-20 0:00,19.7,19.39,439
3613,2009-12-21 0:00,19.7,19.39,444
3614,2009-12-22 0:00,19.7,19.39,445
3615,2009-12-23 0:00,19.7,19.39,440
3616,2009-12-24 0:00,19.7,19.39,442.3333333
3617,2009-12-25 0:00,19.7,19.39,444
3618,2009-12-26 0:00,19.7,19.39,441.5
3619,2009-12-27 0:00,19.7,19.39,444
3620,2009-12-28 0:00,19.7,19.39,439.5
3621,2009-12-29 0:00,19.7,19.39,441
3622,2009-12-30 0:00,19.7,19.39,442
3623,2009-12-31 0:00,19.745,19.39,447
3624,2010-01-01 0:00,19.7225,19.39,450.5
3625,2010-01-02 0:00,19.7,19.39,452
3626,2010-01-03 0:00,19.7,19.39,450
3627,2010-01-04 0:00,19.7,19.39,447
3628,2010-01-05 0:00,19.79,19.39,442
3629,2010-01-06 0:00,19.7,19.39,442
3630,2010-01-07 0:00,19.7,19.39,449.6666667
3631,2010-01-08 0:00,19.7,19.39,445
3632,2010-01-09 0:00,19.7,19.39,445
3633,2010-01-10 0:00,19.7,19.39,446
3634,2010-01-11 0:00,19.7,19.39,447
3635,2010-01-12 0:00,19.7,19.39,444
3636,2010-01-13 0:00,19.7,19.39,443
3637,2010-01-14 0:00,19.7,19.39,442
3638,2010-01-15 0:00,19.7,19.39,442.5
3639,2010-01-16 0:00,19.7,19.39,441
3640,2010-01-17 0:00,19.7,19.39,444
3641,2010-01-18 0:00,19.7,19.39,447
3642,2010-01-19 0:00,19.7,19.35666667,445
3643,2010-01-20 0:00,19.7,19.39,445
3644,2010-01-21 0:00,19.65,19.34,442.5
3645,2010-01-22 0:00,19.7,19.39,445
3646,2010-01-23 0:00,19.7,19.29,448.5
3647,2010-01-24 0:00,19.7,19.29,448
3648,2010-01-25 0:00,19.7,19.29,449.5
3649,2010-01-26 0:00,19.7,19.29,450
3650,2010-01-27 0:00,19.7,19.245,449
3651,2010-01-28 0:00,19.7,19.245,442
3652,2010-01-29 0:00,19.7,19.2,446
3653,2010-01-30 0:00,19.7,19.2,445
3654,2010-01-31 0:00,19.7,19.29,444.5
3655,2010-02-01 0:00,19.7,19.2,445
3656,2010-02-02 0:00,19.745,19.2675,451.75
3657,2010-02-03 0:00,19.76,19.23,450.3333333
3658,2010-02-04 0:00,19.745,19.2,451
3659,2010-02-05 0:00,19.79,19.2,452
3660,2010-02-06 0:00,19.79,19.2,450
3661,2010-02-07 0:00,19.79,19.2,444
3662,2010-02-08 0:00,19.7675,19.2,446.5
3663,2010-02-09 0:00,19.79,19.2,447.6666667
3664,2010-02-10 0:00,19.79,19.2,440.3333333
3665,2010-02-11 0:00,19.79,19.2,448
3666,2010-02-12 0:00,19.73,19.2,448.3333333
3667,2010-02-13 0:00,19.745,19.245,445
3668,2010-02-14 0:00,19.7,19.2,442
3669,2010-02-15 0:00,19.745,19.245,448
3670,2010-02-16 0:00,19.745,19.29,449
3671,2010-02-17 0:00,19.7,19.29,451
3672,2010-02-18 0:00,19.79,19.29,448
3673,2010-02-19 0:00,19.7,19.29,447.5
3674,2010-02-20 0:00,19.7,19.29,446.5
3675,2010-02-21 0:00,19.7,19.29,449
3676,2010-02-22 0:00,19.7,19.29,453
3677,2010-02-23 0:00,19.7,19.29,448
3678,2010-02-24 0:00,19.7,19.34,449.5
3679,2010-02-25 0:00,19.7,19.39,449
3680,2010-02-26 0:00,19.7,19.39,447
3681,2010-02-27 0:00,19.66666667,19.35666667,449.3333333
3682,2010-02-28 0:00,19.7,19.39,448
3683,2010-03-01 0:00,19.7,19.39,446.5
3684,2010-03-02 0:00,19.65,19.34,444
3685,2010-03-03 0:00,19.7,19.39,443.3333333
3686,2010-03-04 0:00,19.66666667,19.35666667,450
3687,2010-03-05 0:00,19.66666667,19.35666667,453.3333333
3688,2010-03-06 0:00,19.7,19.39,448
3689,2010-03-07 0:00,19.65,19.34,449
3690,2010-03-08 0:00,19.6,19.29,450
3691,2010-03-09 0:00,19.7,19.39,451
3692,2010-03-10 0:00,19.65,19.34,443
3693,2010-03-11 0:00,19.66666667,19.35666667,448.3333333
3694,2010-03-12 0:00,19.65,19.34,453
3695,2010-03-13 0:00,19.6,19.29,451
3696,2010-03-14 0:00,19.7,19.39,451.5
3697,2010-03-15 0:00,19.7,19.39,451
3698,2010-03-16 0:00,19.7,19.39,448
3699,2010-03-17 0:00,19.7,19.39,450
3700,2010-03-18 0:00,19.65,19.34,446
3701,2010-03-19 0:00,19.7,19.39,445
3702,2010-03-20 0:00,19.65,19.34,446
3703,2010-03-21 0:00,19.7,19.4175,448.75
3704,2010-03-22 0:00,19.7,19.445,449
3705,2010-03-23 0:00,19.7,19.39,454
3706,2010-03-24 0:00,19.7,19.39,452.6666667
3707,2010-03-25 0:00,19.7,19.39,450
3708,2010-03-26 0:00,19.65,19.34,444.5
3709,2010-03-27 0:00,19.7,19.39,448.5
3710,2010-03-28 0:00,19.7,19.39,448
3711,2010-03-29 0:00,19.7,19.39,447
3712,2010-03-30 0:00,19.7,19.39,449.5
3713,2010-03-31 0:00,19.6,19.29,450
3714,2010-04-01 0:00,19.7,19.39,450
3715,2010-04-02 0:00,19.7,19.39,445
3716,2010-04-03 0:00,19.7,19.39,447.5
3717,2010-04-04 0:00,19.7,19.39,454
3718,2010-04-05 0:00,19.7,19.5,450
3719,2010-04-06 0:00,19.7,19.5,452
3720,2010-04-07 0:00,19.7,19.5,447
3721,2010-04-08 0:00,19.7,19.5,456
3722,2010-04-09 0:00,19.65,19.445,452
3723,2010-04-10 0:00,19.7,19.5,452
3724,2010-04-11 0:00,19.7,19.445,450
3725,2010-04-12 0:00,19.65,19.445,450.5
3726,2010-04-13 0:00,19.6,19.39,450.5
3727,2010-04-14 0:00,19.7,19.5,452
3728,2010-04-15 0:00,19.7,19.5,455
3729,2010-04-16 0:00,19.7,19.5,454
3730,2010-04-17 0:00,19.6,19.42666667,453
3731,2010-04-18 0:00,19.6,19.39,449
3732,2010-04-19 0:00,19.6,19.5,451
3733,2010-04-20 0:00,19.6,19.5,449
3734,2010-04-21 0:00,19.575,19.5,451
3735,2010-04-22 0:00,19.6,19.5,455.5
3736,2010-04-23 0:00,19.6,19.5,453.5
3737,2010-04-24 0:00,19.6,19.5,445.5
3738,2010-04-25 0:00,19.6,19.5,448
3739,2010-04-26 0:00,19.6,19.5,453.5
3740,2010-04-27 0:00,19.6,19.5,450
3741,2010-04-28 0:00,19.6,19.5,451
3742,2010-04-29 0:00,19.6,19.5,451.3333333
3743,2010-04-30 0:00,19.6,19.5,453.6
3744,2010-05-01 0:00,19.6,19.5,456
3745,2010-05-02 0:00,19.6,19.5,451
3746,2010-05-03 0:00,19.6,19.5,446
3747,2010-05-04 0:00,19.6,19.5,447
3748,2010-05-05 0:00,19.6,19.5,449.3333333
3749,2010-05-06 0:00,19.6,19.5,450.75
3750,2010-05-07 0:00,19.63333333,19.53333333,451.3333333
3751,2010-05-08 0:00,19.6,19.5,450.5
3752,2010-05-09 0:00,19.625,19.5,458
3753,2010-05-10 0:00,19.6,19.5,454.5
3754,2010-05-11 0:00,19.6,19.5,459.75
3755,2010-05-12 0:00,19.65,19.55,457
3756,2010-05-13 0:00,19.7,19.55,459
3757,2010-05-14 0:00,19.675,19.5,456.25
3758,2010-05-15 0:00,19.675,19.5,453
3759,2010-05-16 0:00,19.7,19.5,452.6666667
3760,2010-05-17 0:00,19.675,19.5,453.25
3761,2010-05-18 0:00,19.7,19.5,454
3762,2010-05-19 0:00,19.7,19.5,458
3763,2010-05-20 0:00,19.68,19.478,458
3764,2010-05-21 0:00,19.7,19.5,454.75
3765,2010-05-22 0:00,19.675,19.4725,453.5
3766,2010-05-23 0:00,19.66666667,19.46333333,456.3333333
3767,2010-05-24 0:00,19.7,19.5,457.75
3768,2010-05-25 0:00,19.7,19.5,461
3769,2010-05-26 0:00,19.7,19.5,460.25
3770,2010-05-27 0:00,19.7,19.5,458
3771,2010-05-28 0:00,19.7,19.5,459
3772,2010-05-29 0:00,19.63333333,19.42666667,457
3773,2010-05-30 0:00,19.7,19.5,451.5
3774,2010-05-31 0:00,19.7,19.5,451.5
3775,2010-06-01 0:00,19.66666667,19.46333333,455
3776,2010-06-02 0:00,19.675,19.4725,458
3777,2010-06-03 0:00,19.7,19.5,457.5
3778,2010-06-04 0:00,19.675,19.4725,456.5
3779,2010-06-05 0:00,19.63333333,19.42666667,454.3333333
3780,2010-06-06 0:00,19.675,19.4725,455
3781,2010-06-07 0:00,19.66666667,19.46333333,456.3333333
3782,2010-06-08 0:00,19.65,19.445,456
3783,2010-06-09 0:00,19.65,19.4725,452.5
3784,2010-06-10 0:00,19.63333333,19.5,451.3333333
3785,2010-06-11 0:00,19.625,19.5,453
3786,2010-06-12 0:00,19.6,19.5,453
3787,2010-06-13 0:00,19.6,19.5,454.5
3788,2010-06-14 0:00,19.6,19.5,456.75
3789,2010-06-15 0:00,19.6,19.5,453.5
3790,2010-06-16 0:00,19.575,19.55,450.25
3791,2010-06-17 0:00,19.575,19.6,454.75
3792,2010-06-18 0:00,19.575,19.6,455
3793,2010-06-19 0:00,19.6,19.6,455.3333333
3794,2010-06-20 0:00,19.63333333,19.6,457
3795,2010-06-21 0:00,19.65,19.5,461.5
3796,2010-06-22 0:00,19.7,19.53333333,458
3797,2010-06-23 0:00,19.7675,19.5,461
3798,2010-06-24 0:00,19.79,19.39,458
3799,2010-06-25 0:00,19.79,19.39,460
3800,2010-06-26 0:00,19.89,19.4175,453.25
3801,2010-06-27 0:00,19.89,19.39,452.5
3802,2010-06-28 0:00,19.92666667,19.42666667,455.3333333
3803,2010-06-29 0:00,19.945,19.365,451
3804,2010-06-30 0:00,20,19.34,453
3805,2010-07-01 0:00,20,19.29,450.75
3806,2010-07-02 0:00,20,19.29,450.6666667
3807,2010-07-03 0:00,20,19.2675,458.25
3808,2010-07-04 0:00,20.06666667,19.26,460.6666667
3809,2010-07-05 0:00,20.1,19.29,460
3810,2010-07-06 0:00,20.13333333,19.23,457
3811,2010-07-07 0:00,20.15,19.2225,455
3812,2010-07-08 0:00,20.13333333,19.2,456.3333333
3813,2010-07-09 0:00,20.2,19.2,461.75
3814,2010-07-10 0:00,20.2675,19.2,459.6
3815,2010-07-11 0:00,20.2675,19.175,455
3816,2010-07-12 0:00,20.29,19.175,454.4
3817,2010-07-13 0:00,20.29,19.15,458.5
3818,2010-07-14 0:00,20.365,19.1,455.75
3819,2010-07-15 0:00,20.39,19.075,455
3820,2010-07-16 0:00,20.39,19.03333333,456
3821,2010-07-17 0:00,20.39,19,455.5
3822,2010-07-18 0:00,20.445,19.05,453.5
3823,2010-07-19 0:00,20.5,19.025,460.5
3824,2010-07-20 0:00,20.5,19,454.6666667
3825,2010-07-21 0:00,20.525,19,455
3826,2010-07-22 0:00,20.55,19,458.25
3827,2010-07-23 0:00,20.6,18.9725,457
3828,2010-07-24 0:00,20.6,18.92666667,456.3333333
3829,2010-07-25 0:00,20.65,18.945,457.5
3830,2010-07-26 0:00,20.7,18.9175,454.5
3831,2010-07-27 0:00,20.7,18.89,452.25
3832,2010-07-28 0:00,20.7,18.89,455.3333333
3833,2010-07-29 0:00,20.745,18.89,453
3834,2010-07-30 0:00,20.76,18.85666667,452.6666667
3835,2010-07-31 0:00,20.79,18.84,458.75
3836,2010-08-01 0:00,20.79,18.815,461.6666667
3837,2010-08-02 0:00,20.79,18.84,458.4
3838,2010-08-03 0:00,20.82333333,18.85666667,454.3333333
3839,2010-08-04 0:00,20.815,18.815,458.5
3840,2010-08-05 0:00,20.84,18.84,457.5
3841,2010-08-06 0:00,20.89,18.84,460
3842,2010-08-07 0:00,20.89,18.815,459.25
3843,2010-08-08 0:00,20.89,18.82333333,459.3333333
3844,2010-08-09 0:00,20.96333333,18.79,460.3333333
3845,2010-08-10 0:00,20.9725,18.79,464
3846,2010-08-11 0:00,20.96333333,18.79,459
3847,2010-08-12 0:00,21,18.7675,456.75
3848,2010-08-13 0:00,21,18.7675,459.75
3849,2010-08-14 0:00,21,18.7675,459
3850,2010-08-15 0:00,21,18.7,456.5
3851,2010-08-16 0:00,21.075,18.7,458.25
3852,2010-08-17 0:00,21.125,18.7,461.5
3853,2010-08-18 0:00,21.1,18.66666667,463
3854,2010-08-19 0:00,21.13333333,18.6,460.6666667
3855,2010-08-20 0:00,21.15,18.6,461
3856,2010-08-21 0:00,21.2,18.6,461.6666667
3857,2010-08-22 0:00,21.2,18.6,463.3333333
3858,2010-08-23 0:00,21.2675,18.6,461.25
3859,2010-08-24 0:00,21.29,18.6,463
3860,2010-08-25 0:00,21.29,18.56666667,460.3333333
3861,2010-08-26 0:00,21.29,18.525,461.5
3862,2010-08-27 0:00,21.315,18.525,461.75
3863,2010-08-28 0:00,21.365,18.5,455.5
3864,2010-08-29 0:00,21.35666667,18.5,457.3333333
3865,2010-08-30 0:00,21.39,18.5,459.25
3866,2010-08-31 0:00,21.4175,18.5,461.5
3867,2010-09-01 0:00,21.39,18.445,460.5
3868,2010-09-02 0:00,21.5,18.5,462
3869,2010-09-03 0:00,21.5,18.5,464
3870,2010-09-04 0:00,21.5,18.5,462.5
3871,2010-09-05 0:00,21.5,18.4725,461.5
3872,2010-09-06 0:00,21.5,18.42666667,459
3873,2010-09-07 0:00,21.55,18.39,459.25
3874,2010-09-08 0:00,21.6,18.39,462.5
3875,2010-09-09 0:00,21.6,18.39,458.5
3876,2010-09-10 0:00,21.6,18.39,457
3877,2010-09-11 0:00,21.7,18.39,454
3878,2010-09-12 0:00,21.7,18.365,454.5
3879,2010-09-13 0:00,21.7,18.29,456
3880,2010-09-14 0:00,21.7,18.29,460.75
3881,2010-09-15 0:00,21.7,18.29,454.6666667
3882,2010-09-16 0:00,21.745,18.245,459
3883,2010-09-17 0:00,21.745,18.2,458.25
3884,2010-09-18 0:00,21.79,18.2,454.75
3885,2010-09-19 0:00,21.79,18.2,453.5
3886,2010-09-20 0:00,21.84,18.2225,463
3887,2010-09-21 0:00,21.85666667,18.16666667,462
3888,2010-09-22 0:00,21.89,18.2,461.25
3889,2010-09-23 0:00,21.89,18.2,459.6666667
3890,2010-09-24 0:00,21.89,18.1,457.25
3891,2010-09-25 0:00,21.89,18.1,460
3892,2010-09-26 0:00,21.89,18.1,458.5
3893,2010-09-27 0:00,21.945,18.1,458
3894,2010-09-28 0:00,22,18.1,460
3895,2010-09-29 0:00,22,18.05,452.5
3896,2010-09-30 0:00,22,18.025,464.5
3897,2010-10-01 0:00,22.03333333,18.03333333,464.3333333
3898,2010-10-02 0:00,22.06666667,18,459
3899,2010-10-03 0:00,22.1,18,458.5
3900,2010-10-04 0:00,22.1,17.9725,461.25
3901,2010-10-05 0:00,22.1,17.96333333,464.6666667
3902,2010-10-06 0:00,22.1,17.945,461
3903,2010-10-07 0:00,22.1,17.89,459.3333333
3904,2010-10-08 0:00,22.1,17.945,459.25
3905,2010-10-09 0:00,22.1,17.9725,457.5
3906,2010-10-10 0:00,22.1,18,463
3907,2010-10-11 0:00,22.15,17.945,458.5
3908,2010-10-12 0:00,22.2,17.89,456.75
3909,2010-10-13 0:00,22.2,17.89,459.75
3910,2010-10-14 0:00,22.2,17.89,459.5
3911,2010-10-15 0:00,22.2,17.89,458.5
3912,2010-10-16 0:00,22.245,17.89,456.75
3913,2010-10-17 0:00,22.29,17.89,452
3914,2010-10-18 0:00,22.272,17.83,452.5
3915,2010-10-19 0:00,22.29,17.815,455.4
3916,2010-10-20 0:00,22.29,17.84,453.5
3917,2010-10-21 0:00,22.34,17.79,456.75
3918,2010-10-22 0:00,22.35666667,17.79,459
3919,2010-10-23 0:00,22.34,17.79,457.5
3920,2010-10-24 0:00,22.365,17.7675,453.5
3921,2010-10-25 0:00,22.39,17.7,453.6666667
3922,2010-10-26 0:00,22.365,17.745,452
3923,2010-10-27 0:00,22.35666667,17.7,452.6666667
3924,2010-10-28 0:00,22.39,17.7,453.5
3925,2010-10-29 0:00,22.39,17.7,455.25
3926,2010-10-30 0:00,22.39,17.7,452
3927,2010-10-31 0:00,22.4175,17.7,452.25
3928,2010-11-01 0:00,22.4175,17.7,459.5
3929,2010-11-02 0:00,22.445,17.65,458
3930,2010-11-03 0:00,22.5,17.7,456.5
3931,2010-11-04 0:00,22.5,17.7,456
3932,2010-11-05 0:00,22.5,17.7,453.75
3933,2010-11-06 0:00,22.5,17.7,459
3934,2010-11-07 0:00,22.53333333,17.63333333,459
3935,2010-11-08 0:00,22.55,17.6,458.75
3936,2010-11-09 0:00,22.525,17.65,451.5
3937,2010-11-10 0:00,22.5,17.6,451
3938,2010-11-11 0:00,22.55,17.6,450.5
